Date,Region,Cost center,Project,Account,Source,Category,Event Type,PO No,Transactional value,Functional value,PO with Line item
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2523,1069.0,1145.43,NEW_PO_2523-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5497,5616.0,6017.54,NEW_PO_5497-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3333,6163.75,6604.46,NEW_PO_3333-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2585,12103.56,12968.96,NEW_PO_2585-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3324,1400.0,1500.1,NEW_PO_3324-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2496,2362.0,2530.88,NEW_PO_2496-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2587,9932.5,10642.67,NEW_PO_2587-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3333,6163.0,6603.65,NEW_PO_3333-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2182,6872.13,7363.49,NEW_PO_2182-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,416.07,444.32,NEW_PO_1414-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2578,1354.0,1450.81,NEW_PO_2578-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,1809.0,1938.34,NEW_PO_1414-
2024-07-01,Ireland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5456,10440.0,11186.46,NEW_PO_5456-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2578,-242.0,-259.3,NEW_PO_2578-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,1809.0,1931.83,NEW_PO_1414-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,-416.07,-444.32,NEW_PO_1414-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,-1809.0,-1931.83,NEW_PO_1414-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,1809.0,1931.83,NEW_PO_1414-
2024-07-01,Ireland,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1414,-1809.0,-1931.83,NEW_PO_1414-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1744,15289.0,16382.16,NEW_PO_1744-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2487,12495.2,13388.61,NEW_PO_2487-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3268,3996.25,4281.98,NEW_PO_3268-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2492,2194.77,2351.7,NEW_PO_2492-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3129,20226.0,21672.16,NEW_PO_3129-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2493,-2703.61,-2896.92,NEW_PO_2493-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3272,8092.95,8671.6,NEW_PO_3272-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2493,1351.8,1448.45,NEW_PO_2493-
2024-07-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6257,50.0,53.58,NEW_PO_6257-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3271,10179.03,10906.83,NEW_PO_3271-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2493,1351.8,1448.45,NEW_PO_2493-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE CANCELLED,NEW_PO_2487,-19521.3,-21176.71,NEW_PO_2487-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3261,8576.48,9189.7,NEW_PO_3261-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2524,1109.67,1189.01,NEW_PO_2524-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2493,2703.61,2896.92,NEW_PO_2493-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2487,7026.1,7528.47,NEW_PO_2487-
2024-07-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6257,704.8,755.19,NEW_PO_6257-
2024-07-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5520,345.0,369.67,NEW_PO_5520-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.33,951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.33,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_117,0.34,0.03,NEW_PO_117-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3218,18833.33,1778.09,NEW_PO_3218-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.33,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3294,19800.0,1869.35,NEW_PO_3294-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.35,951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.33,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3218,18833.35,1778.09,NEW_PO_3218-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3218,18833.33,1778.09,NEW_PO_3218-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.35,951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.33,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.33,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.35,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4272,9333.33,881.18,NEW_PO_4272-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.33,951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_117,0.34,0.03,NEW_PO_117-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3218,18833.35,1778.09,NEW_PO_3218-
2024-07-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6258,292.0,312.88,NEW_PO_6258-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3273,31299.75,33537.68,NEW_PO_3273-
2024-07-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6259,3771.16,4767.88,NEW_PO_6259-
2024-07-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5466,1000.0,1264.3,NEW_PO_5466-
2024-07-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5466,1000.0,1264.3,NEW_PO_5466-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_996,-91708.8,-115947.44,NEW_PO_996-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_996,25931.04,32784.61,NEW_PO_996-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_996,91708.8,115947.44,NEW_PO_996-
2024-07-01,United Arab Emirates,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1890,39220.0,10677.92,NEW_PO_1890-
2024-07-01,United Arab Emirates,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1796,47700.0,12986.66,NEW_PO_1796-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6260,1127.5,1208.12,NEW_PO_6260-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6261,8976.08,9617.87,NEW_PO_6261-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6262,319.5,346.59,NEW_PO_6262-
2024-07-01,Finland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3246,4501.75,4823.63,NEW_PO_3246-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,-7068.5,-7573.9,NEW_PO_1713-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,7068.5,7573.9,NEW_PO_1713-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,7068.5,7573.9,NEW_PO_1713-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,-7068.5,-7573.9,NEW_PO_1713-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,7068.5,7573.9,NEW_PO_1713-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,-7068.5,-7573.9,NEW_PO_1713-
2024-07-01,Italy,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1713,7068.5,7573.9,NEW_PO_1713-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3270,5684.88,6091.35,NEW_PO_3270-
2024-07-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6263,919.0,984.71,NEW_PO_6263-
2024-07-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6263,422.0,452.17,NEW_PO_6263-
2024-07-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6263,576.0,617.18,NEW_PO_6263-
2024-07-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6263,919.0,984.71,NEW_PO_6263-
2024-07-01,Portugal,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6263,730.0,782.2,NEW_PO_6263-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.33,951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3218,18833.33,1778.09,NEW_PO_3218-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.33,951.99,NEW_PO_3217-
2024-07-01,United Kingdom,Center A,,2,SPREADSHEET,ACCRUAL - AUTOREVERSE,,NEW_PO_2019,-28545.0,-36340.64,NEW_PO_2019-
2024-07-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6264,1626.94,2056.94,NEW_PO_6264-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5426,254.88,273.1,NEW_PO_5426-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2488,5769.21,6181.71,NEW_PO_2488-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2489,1851.24,1983.6,NEW_PO_2489-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2486,663.36,710.79,NEW_PO_2486-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2491,3199.92,3428.71,NEW_PO_2491-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2497,423.03,453.28,NEW_PO_2497-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2473,777.75,983.31,NEW_PO_2473-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2505,4046.25,5115.67,NEW_PO_2505-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1751,2165.78,2738.2,NEW_PO_1751-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1834,1386.0,1752.32,NEW_PO_1834-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3350,9326.0,11790.86,NEW_PO_3350-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2457,3460.0,4374.48,NEW_PO_2457-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1817,3114.0,3937.03,NEW_PO_1817-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2480,1207.0,1526.01,NEW_PO_2480-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_1884,4844.0,6124.27,NEW_PO_1884-
2024-07-01,United Arab Emirates,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3301,41094.4,11188.24,NEW_PO_3301-
2024-07-01,United Arab Emirates,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3301,41143.6,11201.63,NEW_PO_3301-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3152,22717.55,24341.85,NEW_PO_3152-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3152,22717.55,24341.85,NEW_PO_3152-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3345,16906.5,18115.31,NEW_PO_3345-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4252,10296.64,11032.85,NEW_PO_4252-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6265,5055.3,5416.75,NEW_PO_6265-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6265,5055.3,5416.75,NEW_PO_6265-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3152,-22717.55,-24341.85,NEW_PO_3152-
2024-07-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3307,2119.75,2271.31,NEW_PO_3307-
2024-07-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2512,28788.25,30846.61,NEW_PO_2512-
2024-07-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2512,28788.25,30846.61,NEW_PO_2512-
2024-07-01,Spain,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2512,-28788.25,-30846.61,NEW_PO_2512-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2588,4360.0,4671.74,NEW_PO_2588-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4213,682.0,730.76,NEW_PO_4213-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.33,951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,-10083.33,-951.99,NEW_PO_3217-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3217,10083.33,951.99,NEW_PO_3217-
2024-07-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE CANCELLED,NEW_PO_4788,-200.0,-200.0,NEW_PO_4788-
2024-07-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4788,850.0,850.0,NEW_PO_4788-
2024-07-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE CANCELLED,NEW_PO_4788,-850.0,-850.0,NEW_PO_4788-
2024-07-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4788,200.0,200.0,NEW_PO_4788-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3204,1119.78,1199.84,NEW_PO_3204-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3161,1119.84,1199.91,NEW_PO_3161-
2024-07-01,Netherlands,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3194,2238.78,2398.85,NEW_PO_3194-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_996,25931.04,32784.61,NEW_PO_996-
2024-07-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6266,6900.4,8724.18,NEW_PO_6266-
2024-07-01,United Arab Emirates,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5451,3325.0,905.25,NEW_PO_5451-
2024-07-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2576,907.2,907.2,NEW_PO_2576-
2024-07-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2572,793.8,793.8,NEW_PO_2572-
2024-07-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2571,1209.6,1209.6,NEW_PO_2571-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6267,489.0,523.96,NEW_PO_6267-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6268,5227.0,5600.73,NEW_PO_6268-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4815,21620.36,23166.22,NEW_PO_4815-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6269,2450.0,2625.18,NEW_PO_6269-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6270,1500.0,1607.25,NEW_PO_6270-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4830,26108.67,27975.44,NEW_PO_4830-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6271,1319.0,1413.31,NEW_PO_6271-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6272,294.0,315.02,NEW_PO_6272-
2024-07-01,Germany,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6273,3633.82,3893.64,NEW_PO_6273-
2024-07-01,Ireland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2468,2205.0,2205.0,NEW_PO_2468-
2024-07-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6274,50.0,53.58,NEW_PO_6274-
2024-07-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6274,466.59,499.95,NEW_PO_6274-
2024-07-01,Netherlands,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6274,355.0,380.38,NEW_PO_6274-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3325,6853.0,7342.99,NEW_PO_3325-
2024-07-01,United Kingdom,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2533,2640.25,3338.07,NEW_PO_2533-
2024-07-01,Switzerland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_2569,3447.5,3838.23,NEW_PO_2569-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3369,3135.75,3359.96,NEW_PO_3369-
2024-07-01,Germany,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_3345,16906.5,18115.31,NEW_PO_3345-
2024-07-01,Spain,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,CREDIT MEMO VALIDATED,NEW_PO_117,-270.9,-270.9,NEW_PO_117-
2024-07-01,Spain,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,CREDIT MEMO CANCELLED,NEW_PO_117,270.9,270.9,NEW_PO_117-
2024-07-01,Spain,Center A,0.0,2,PAYABLES,PURCHASE INVOICES,CREDIT MEMO VALIDATED,NEW_PO_117,-270.9,-270.9,NEW_PO_117-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4284,-789.94,-846.42,NEW_PO_4284-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4284,-947.93,-1015.71,NEW_PO_4284-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4284,947.93,1015.71,NEW_PO_4284-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5410,144.62,154.96,NEW_PO_5410-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5410,171.85,184.14,NEW_PO_5410-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5410,137.81,147.66,NEW_PO_5410-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4284,789.93,846.41,NEW_PO_4284-
2024-07-01,France,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4284,789.94,846.42,NEW_PO_4284-
2024-07-01,France,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_5410,192.82,206.61,NEW_PO_5410-
2024-07-01,Turkey,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6275,7000.0,213.83,NEW_PO_6275-
2024-07-01,Ireland,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_6276,39.26,42.07,NEW_PO_6276-
2024-07-01,Sweden,Center A,10.0,2,PAYABLES,PURCHASE INVOICES,INVOICE VALIDATED,NEW_PO_4273,89780.6,8476.35,NEW_PO_4273-
2024-07-01,United Kingdom,Center A,20.0,2,PAYABLES,PURCHASE INVOICES,INVOICE CANCELLED,NEW_PO_1007,-17518.58,-22302.9,NEW_PO_1007-
